股票代號,年月,單月營收 (億元),營收年增率 (YoY%),營收月增率 (MoM%),最後更新時間
5455,2025-11,0.04,0.0,0.0,2026-07-03 09:54:56
5455,2025-12,0.0,0.0,0.0,2026-07-03 09:54:56
5455,2026-01,0.0,0.0,0.0,2026-07-03 09:54:56
5455,2026-02,0.0,0.0,0.0,2026-07-03 09:54:56
5455,2026-03,0.0,0.0,0.0,2026-07-03 09:54:56
5455,2026-04,0.07,0.0,0.0,2026-07-03 09:54:56
5455,2026-05,0.0,0.0,0.0,2026-07-03 09:54:56
5455,2026-06,0.0,0.0,0.0,2026-07-03 09:54:56
5457,2024-01,13.13,0.0,0.0,2026-07-03 09:54:56
5457,2024-02,15.55,0.0,0.0,2026-07-03 09:54:56
5457,2024-03,10.37,0.0,0.0,2026-07-03 09:54:56
5457,2024-04,15.62,0.0,0.0,2026-07-03 09:54:56
5457,2024-05,17.26,0.0,0.0,2026-07-03 09:54:56
5457,2024-06,15.52,0.0,0.0,2026-07-03 09:54:56
5457,2024-07,16.17,0.0,0.0,2026-07-03 09:54:56
5457,2024-08,22.32,0.0,0.0,2026-07-03 09:54:56
5457,2024-09,23.74,0.0,0.0,2026-07-03 09:54:56
5457,2024-10,25.03,0.0,0.0,2026-07-03 09:54:56
5457,2024-11,21.77,0.0,0.0,2026-07-03 09:54:56
5457,2024-12,22.35,0.0,0.0,2026-07-03 09:54:56
5457,2025-01,20.55,0.0,0.0,2026-07-03 09:54:56
5457,2025-02,18.97,0.0,0.0,2026-07-03 09:54:56
5457,2025-03,15.36,0.0,0.0,2026-07-03 09:54:56
5457,2025-04,19.31,0.0,0.0,2026-07-03 09:54:56
5457,2025-05,20.8,0.0,0.0,2026-07-03 09:54:56
5457,2025-06,17.09,0.0,0.0,2026-07-03 09:54:56
5457,2025-07,16.95,0.0,0.0,2026-07-03 09:54:56
5457,2025-08,20.82,0.0,0.0,2026-07-03 09:54:56
5457,2025-09,23.23,0.0,0.0,2026-07-03 09:54:56
5457,2025-10,27.61,0.0,0.0,2026-07-03 09:54:56
5457,2025-11,21.73,0.0,0.0,2026-07-03 09:54:56
5457,2025-12,20.87,0.0,0.0,2026-07-03 09:54:56
5457,2026-01,20.43,0.0,0.0,2026-07-03 09:54:56
5457,2026-02,18.43,0.0,0.0,2026-07-03 09:54:56
5457,2026-03,13.99,0.0,0.0,2026-07-03 09:54:56
5457,2026-04,18.91,0.0,0.0,2026-07-03 09:54:56
5457,2026-05,19.62,0.0,0.0,2026-07-03 09:54:56
5457,2026-06,17.73,0.0,0.0,2026-07-03 09:54:56
5460,2024-01,0.24,0.0,0.0,2026-07-03 09:54:56
5460,2024-02,0.21,0.0,0.0,2026-07-03 09:54:56
5460,2024-03,0.15,0.0,0.0,2026-07-03 09:54:56
5460,2024-04,0.17,0.0,0.0,2026-07-03 09:54:56
5460,2024-05,0.27,0.0,0.0,2026-07-03 09:54:56
5460,2024-06,0.22,0.0,0.0,2026-07-03 09:54:56
5460,2024-07,0.32,0.0,0.0,2026-07-03 09:54:56
5460,2024-08,0.24,0.0,0.0,2026-07-03 09:54:56
5460,2024-09,0.26,0.0,0.0,2026-07-03 09:54:56
5460,2024-10,0.22,0.0,0.0,2026-07-03 09:54:56
5460,2024-11,0.24,0.0,0.0,2026-07-03 09:54:56
5460,2024-12,0.25,0.0,0.0,2026-07-03 09:54:56
5460,2025-01,0.21,0.0,0.0,2026-07-03 09:54:56
5460,2025-02,0.15,0.0,0.0,2026-07-03 09:54:56
5460,2025-03,0.19,0.0,0.0,2026-07-03 09:54:56
5460,2025-04,0.24,0.0,0.0,2026-07-03 09:54:56
5460,2025-05,0.21,0.0,0.0,2026-07-03 09:54:56
5460,2025-06,0.21,0.0,0.0,2026-07-03 09:54:56
5460,2025-07,0.19,0.0,0.0,2026-07-03 09:54:56
5460,2025-08,0.2,0.0,0.0,2026-07-03 09:54:56
5460,2025-09,0.18,0.0,0.0,2026-07-03 09:54:56
5460,2025-10,0.19,0.0,0.0,2026-07-03 09:54:56
5460,2025-11,0.18,0.0,0.0,2026-07-03 09:54:56
5460,2025-12,0.19,0.0,0.0,2026-07-03 09:54:56
5460,2026-01,0.2,0.0,0.0,2026-07-03 09:54:56
5460,2026-02,0.23,0.0,0.0,2026-07-03 09:54:56
5460,2026-03,0.19,0.0,0.0,2026-07-03 09:54:56
5460,2026-04,0.27,0.0,0.0,2026-07-03 09:54:56
5460,2026-05,0.2,0.0,0.0,2026-07-03 09:54:56
5460,2026-06,0.23,0.0,0.0,2026-07-03 09:54:56
5464,2024-01,0.9,0.0,0.0,2026-07-03 09:54:56
5464,2024-02,0.84,0.0,0.0,2026-07-03 09:54:56
5464,2024-03,0.67,0.0,0.0,2026-07-03 09:54:56
5464,2024-04,0.85,0.0,0.0,2026-07-03 09:54:56
5464,2024-05,0.91,0.0,0.0,2026-07-03 09:54:56
5464,2024-06,1.07,0.0,0.0,2026-07-03 09:54:56
5464,2024-07,0.91,0.0,0.0,2026-07-03 09:54:56
5464,2024-08,1.13,0.0,0.0,2026-07-03 09:54:56
5464,2024-09,1.1,0.0,0.0,2026-07-03 09:54:56
5464,2024-10,0.75,0.0,0.0,2026-07-03 09:54:56
5464,2024-11,0.61,0.0,0.0,2026-07-03 09:54:56
5464,2024-12,0.87,0.0,0.0,2026-07-03 09:54:56
5464,2025-01,0.8,0.0,0.0,2026-07-03 09:54:56
5464,2025-02,0.9,0.0,0.0,2026-07-03 09:54:56
5464,2025-03,0.74,0.0,0.0,2026-07-03 09:54:56
5464,2025-04,0.8,0.0,0.0,2026-07-03 09:54:56
5464,2025-05,0.87,0.0,0.0,2026-07-03 09:54:56
5464,2025-06,0.7,0.0,0.0,2026-07-03 09:54:56
5464,2025-07,0.73,0.0,0.0,2026-07-03 09:54:56
5464,2025-08,0.73,0.0,0.0,2026-07-03 09:54:56
5464,2025-09,0.79,0.0,0.0,2026-07-03 09:54:56
5464,2025-10,0.79,0.0,0.0,2026-07-03 09:54:56
5464,2025-11,0.94,0.0,0.0,2026-07-03 09:54:56
5464,2025-12,0.89,0.0,0.0,2026-07-03 09:54:56
5464,2026-01,0.86,0.0,0.0,2026-07-03 09:54:56
5464,2026-02,1.03,0.0,0.0,2026-07-03 09:54:56
5464,2026-03,0.67,0.0,0.0,2026-07-03 09:54:56
5464,2026-04,1.21,0.0,0.0,2026-07-03 09:54:56
5464,2026-05,1.24,0.0,0.0,2026-07-03 09:54:56
5464,2026-06,1.02,0.0,0.0,2026-07-03 09:54:56
5465,2024-01,4.11,0.0,0.0,2026-07-03 09:54:56
5465,2024-02,5.54,0.0,0.0,2026-07-03 09:54:56
5465,2024-03,3.13,0.0,0.0,2026-07-03 09:54:56
5465,2024-04,4.32,0.0,0.0,2026-07-03 09:54:56
5465,2024-05,4.75,0.0,0.0,2026-07-03 09:54:56
5465,2024-06,3.28,0.0,0.0,2026-07-03 09:54:56
5465,2024-07,2.46,0.0,0.0,2026-07-03 09:54:56
5465,2024-08,2.3,0.0,0.0,2026-07-03 09:54:56
5465,2024-09,3.15,0.0,0.0,2026-07-03 09:54:56
5465,2024-10,3.51,0.0,0.0,2026-07-03 09:54:56
5465,2024-11,3.31,0.0,0.0,2026-07-03 09:54:56
5465,2024-12,3.97,0.0,0.0,2026-07-03 09:54:56
5465,2025-01,5.17,0.0,0.0,2026-07-03 09:54:56
5465,2025-02,5.17,0.0,0.0,2026-07-03 09:54:56
5465,2025-03,4.42,0.0,0.0,2026-07-03 09:54:56
5465,2025-04,6.1,0.0,0.0,2026-07-03 09:54:56
5465,2025-05,6.35,0.0,0.0,2026-07-03 09:54:56
5465,2025-06,4.84,0.0,0.0,2026-07-03 09:54:56
5465,2025-07,4.33,0.0,0.0,2026-07-03 09:54:56
5465,2025-08,5.17,0.0,0.0,2026-07-03 09:54:56
5465,2025-09,4.29,0.0,0.0,2026-07-03 09:54:56
5465,2025-10,3.49,0.0,0.0,2026-07-03 09:54:56
5465,2025-11,3.23,0.0,0.0,2026-07-03 09:54:56
5465,2025-12,3.78,0.0,0.0,2026-07-03 09:54:56
5465,2026-01,3.38,0.0,0.0,2026-07-03 09:54:56
5465,2026-02,5.26,0.0,0.0,2026-07-03 09:54:56
5465,2026-03,2.57,0.0,0.0,2026-07-03 09:54:56
5465,2026-04,2.89,0.0,0.0,2026-07-03 09:54:56
5465,2026-05,2.99,0.0,0.0,2026-07-03 09:54:56
5465,2026-06,2.58,0.0,0.0,2026-07-03 09:54:56
5468,2024-01,0.11,0.0,0.0,2026-07-03 09:54:56
5468,2024-02,0.1,0.0,0.0,2026-07-03 09:54:56
5468,2024-03,0.07,0.0,0.0,2026-07-03 09:54:56
5468,2024-04,0.1,0.0,0.0,2026-07-03 09:54:56
5468,2024-05,0.11,0.0,0.0,2026-07-03 09:54:56
5468,2024-06,0.1,0.0,0.0,2026-07-03 09:54:56
5468,2024-07,0.12,0.0,0.0,2026-07-03 09:54:56
5468,2024-08,0.09,0.0,0.0,2026-07-03 09:54:56
5468,2024-09,0.1,0.0,0.0,2026-07-03 09:54:56
5468,2024-10,0.09,0.0,0.0,2026-07-03 09:54:56
5468,2024-11,0.11,0.0,0.0,2026-07-03 09:54:56
5468,2024-12,0.11,0.0,0.0,2026-07-03 09:54:56
5468,2025-01,0.1,0.0,0.0,2026-07-03 09:54:56
5468,2025-02,0.1,0.0,0.0,2026-07-03 09:54:56
5468,2025-03,0.1,0.0,0.0,2026-07-03 09:54:56
5468,2025-04,0.09,0.0,0.0,2026-07-03 09:54:56
5468,2025-05,0.1,0.0,0.0,2026-07-03 09:54:56
5468,2025-06,0.09,0.0,0.0,2026-07-03 09:54:56
5468,2025-07,0.09,0.0,0.0,2026-07-03 09:54:56
5468,2025-08,0.07,0.0,0.0,2026-07-03 09:54:56
5468,2025-09,0.08,0.0,0.0,2026-07-03 09:54:56
5468,2025-10,0.33,0.0,0.0,2026-07-03 09:54:56
5468,2025-11,0.41,0.0,0.0,2026-07-03 09:54:56
5468,2025-12,0.09,0.0,0.0,2026-07-03 09:54:56
5468,2026-01,0.11,0.0,0.0,2026-07-03 09:54:56
5468,2026-02,0.11,0.0,0.0,2026-07-03 09:54:56
5468,2026-03,0.08,0.0,0.0,2026-07-03 09:54:56
5468,2026-04,0.29,0.0,0.0,2026-07-03 09:54:56
5468,2026-05,0.12,0.0,0.0,2026-07-03 09:54:56
5468,2026-06,0.12,0.0,0.0,2026-07-03 09:54:56
5469,2024-01,30.66,0.0,0.0,2026-07-03 09:54:56
5469,2024-02,34.55,0.0,0.0,2026-07-03 09:54:56
5469,2024-03,26.1,0.0,0.0,2026-07-03 09:54:56
5469,2024-04,31.81,0.0,0.0,2026-07-03 09:54:56
5469,2024-05,33.87,0.0,0.0,2026-07-03 09:54:56
5469,2024-06,35.22,0.0,0.0,2026-07-03 09:54:56
5469,2024-07,34.92,0.0,0.0,2026-07-03 09:54:56
5469,2024-08,39.67,0.0,0.0,2026-07-03 09:54:56
5469,2024-09,40.07,0.0,0.0,2026-07-03 09:54:56
5469,2024-10,38.34,0.0,0.0,2026-07-03 09:54:56
5469,2024-11,34.04,0.0,0.0,2026-07-03 09:54:56
5469,2024-12,33.46,0.0,0.0,2026-07-03 09:54:56
5469,2025-01,34.27,0.0,0.0,2026-07-03 09:54:56
5469,2025-02,34.58,0.0,0.0,2026-07-03 09:54:56
5469,2025-03,33.16,0.0,0.0,2026-07-03 09:54:56
5469,2025-04,37.95,0.0,0.0,2026-07-03 09:54:56
5469,2025-05,50.98,0.0,0.0,2026-07-03 09:54:56
5469,2025-06,53.97,0.0,0.0,2026-07-03 09:54:56
5469,2025-07,50.68,0.0,0.0,2026-07-03 09:54:56
5469,2025-08,53.1,0.0,0.0,2026-07-03 09:54:56
5469,2025-09,51.76,0.0,0.0,2026-07-03 09:54:56
5469,2025-10,52.3,0.0,0.0,2026-07-03 09:54:56
5469,2025-11,50.73,0.0,0.0,2026-07-03 09:54:56
5469,2025-12,50.21,0.0,0.0,2026-07-03 09:54:56
5469,2026-01,52.84,0.0,0.0,2026-07-03 09:54:56
5469,2026-02,55.04,0.0,0.0,2026-07-03 09:54:56
5469,2026-03,45.97,0.0,0.0,2026-07-03 09:54:56
5469,2026-04,55.93,0.0,0.0,2026-07-03 09:54:56
5469,2026-05,54.07,0.0,0.0,2026-07-03 09:54:56
5469,2026-06,55.92,0.0,0.0,2026-07-03 09:54:56
5471,2024-01,2.32,0.0,0.0,2026-07-03 09:54:56
5471,2024-02,2.27,0.0,0.0,2026-07-03 09:54:56
5471,2024-03,1.62,0.0,0.0,2026-07-03 09:54:56
5471,2024-04,2.24,0.0,0.0,2026-07-03 09:54:56
5471,2024-05,2.41,0.0,0.0,2026-07-03 09:54:56
5471,2024-06,2.43,0.0,0.0,2026-07-03 09:54:56
5471,2024-07,2.41,0.0,0.0,2026-07-03 09:54:56
5471,2024-08,2.34,0.0,0.0,2026-07-03 09:54:56
5471,2024-09,2.36,0.0,0.0,2026-07-03 09:54:56
5471,2024-10,2.21,0.0,0.0,2026-07-03 09:54:56
5471,2024-11,2.17,0.0,0.0,2026-07-03 09:54:56
5471,2024-12,2.4,0.0,0.0,2026-07-03 09:54:56
5471,2025-01,2.59,0.0,0.0,2026-07-03 09:54:56
5471,2025-02,1.72,0.0,0.0,2026-07-03 09:54:56
5471,2025-03,2.12,0.0,0.0,2026-07-03 09:54:56
5471,2025-04,2.32,0.0,0.0,2026-07-03 09:54:56
5471,2025-05,2.62,0.0,0.0,2026-07-03 09:54:56
5471,2025-06,2.36,0.0,0.0,2026-07-03 09:54:56
5471,2025-07,2.14,0.0,0.0,2026-07-03 09:54:56
5471,2025-08,2.29,0.0,0.0,2026-07-03 09:54:56
5471,2025-09,2.26,0.0,0.0,2026-07-03 09:54:56
5471,2025-10,2.04,0.0,0.0,2026-07-03 09:54:56
5471,2025-11,2.2,0.0,0.0,2026-07-03 09:54:56
5471,2025-12,2.23,0.0,0.0,2026-07-03 09:54:56
5471,2026-01,2.45,0.0,0.0,2026-07-03 09:54:56
5471,2026-02,2.69,0.0,0.0,2026-07-03 09:54:56
5471,2026-03,2.06,0.0,0.0,2026-07-03 09:54:56
5471,2026-04,2.88,0.0,0.0,2026-07-03 09:54:56
5471,2026-05,3.28,0.0,0.0,2026-07-03 09:54:56
5471,2026-06,3.01,0.0,0.0,2026-07-03 09:54:56
5474,2024-01,1.26,0.0,0.0,2026-07-03 09:54:56
5474,2024-02,1.18,0.0,0.0,2026-07-03 09:54:56
5474,2024-03,0.88,0.0,0.0,2026-07-03 09:54:56
5474,2024-04,1.06,0.0,0.0,2026-07-03 09:54:56
5474,2024-05,1.29,0.0,0.0,2026-07-03 09:54:56
5474,2024-06,0.95,0.0,0.0,2026-07-03 09:54:56
5474,2024-07,0.88,0.0,0.0,2026-07-03 09:54:56
5474,2024-08,0.93,0.0,0.0,2026-07-03 09:54:56
5474,2024-09,0.95,0.0,0.0,2026-07-03 09:54:56
5474,2024-10,0.92,0.0,0.0,2026-07-03 09:54:56
5474,2024-11,0.98,0.0,0.0,2026-07-03 09:54:56
5474,2024-12,1.08,0.0,0.0,2026-07-03 09:54:56
5474,2025-01,0.83,0.0,0.0,2026-07-03 09:54:56
5474,2025-02,1.05,0.0,0.0,2026-07-03 09:54:56
5474,2025-03,1.0,0.0,0.0,2026-07-03 09:54:56
5474,2025-04,0.83,0.0,0.0,2026-07-03 09:54:56
5474,2025-05,1.18,0.0,0.0,2026-07-03 09:54:56
5474,2025-06,1.36,0.0,0.0,2026-07-03 09:54:56
5474,2025-07,1.41,0.0,0.0,2026-07-03 09:54:56
5474,2025-08,1.4,0.0,0.0,2026-07-03 09:54:56
5474,2025-09,1.9,0.0,0.0,2026-07-03 09:54:56
5474,2025-10,1.45,0.0,0.0,2026-07-03 09:54:56
5474,2025-11,1.06,0.0,0.0,2026-07-03 09:54:56
5474,2025-12,0.97,0.0,0.0,2026-07-03 09:54:56
5474,2026-01,1.07,0.0,0.0,2026-07-03 09:54:56
5474,2026-02,1.19,0.0,0.0,2026-07-03 09:54:56
5474,2026-03,0.89,0.0,0.0,2026-07-03 09:54:56
5474,2026-04,0.82,0.0,0.0,2026-07-03 09:54:56
5474,2026-05,1.05,0.0,0.0,2026-07-03 09:54:56
5474,2026-06,1.27,0.0,0.0,2026-07-03 09:54:56
5475,2024-01,0.33,0.0,0.0,2026-07-03 09:54:56
5475,2024-02,0.33,0.0,0.0,2026-07-03 09:54:56
5475,2024-03,0.18,0.0,0.0,2026-07-03 09:54:56
5475,2024-04,0.33,0.0,0.0,2026-07-03 09:54:56
5475,2024-05,0.68,0.0,0.0,2026-07-03 09:54:56
5475,2024-06,0.52,0.0,0.0,2026-07-03 09:54:56
5475,2024-07,0.43,0.0,0.0,2026-07-03 09:54:56
5475,2024-08,0.49,0.0,0.0,2026-07-03 09:54:56
5475,2024-09,0.48,0.0,0.0,2026-07-03 09:54:56
5475,2024-10,0.43,0.0,0.0,2026-07-03 09:54:56
5475,2024-11,0.48,0.0,0.0,2026-07-03 09:54:56
5475,2024-12,0.49,0.0,0.0,2026-07-03 09:54:56
5475,2025-01,0.68,0.0,0.0,2026-07-03 09:54:56
5475,2025-02,0.5,0.0,0.0,2026-07-03 09:54:56
5475,2025-03,0.5,0.0,0.0,2026-07-03 09:54:56
5475,2025-04,0.68,0.0,0.0,2026-07-03 09:54:56
5475,2025-05,0.72,0.0,0.0,2026-07-03 09:54:56
5475,2025-06,0.57,0.0,0.0,2026-07-03 09:54:56
5475,2025-07,0.67,0.0,0.0,2026-07-03 09:54:56
5475,2025-08,0.63,0.0,0.0,2026-07-03 09:54:56
5475,2025-09,0.68,0.0,0.0,2026-07-03 09:54:56
5475,2025-10,0.99,0.0,0.0,2026-07-03 09:54:56
5475,2025-11,0.79,0.0,0.0,2026-07-03 09:54:56
5475,2025-12,0.89,0.0,0.0,2026-07-03 09:54:56
5475,2026-01,1.13,0.0,0.0,2026-07-03 09:54:56
5475,2026-02,1.0,0.0,0.0,2026-07-03 09:54:56
5475,2026-03,0.82,0.0,0.0,2026-07-03 09:54:56
5475,2026-04,1.39,0.0,0.0,2026-07-03 09:54:56
5475,2026-05,1.59,0.0,0.0,2026-07-03 09:54:56
5475,2026-06,1.81,0.0,0.0,2026-07-03 09:54:56
5478,2024-01,5.8,0.0,0.0,2026-07-03 09:54:56
5478,2024-02,5.07,0.0,0.0,2026-07-03 09:54:56
5478,2024-03,5.65,0.0,0.0,2026-07-03 09:54:56
5478,2024-04,6.47,0.0,0.0,2026-07-03 09:54:56
5478,2024-05,5.5,0.0,0.0,2026-07-03 09:54:56
5478,2024-06,5.35,0.0,0.0,2026-07-03 09:54:56
5478,2024-07,5.7,0.0,0.0,2026-07-03 09:54:56
5478,2024-08,6.54,0.0,0.0,2026-07-03 09:54:56
5478,2024-09,5.71,0.0,0.0,2026-07-03 09:54:56
5478,2024-10,5.92,0.0,0.0,2026-07-03 09:54:56
5478,2024-11,5.2,0.0,0.0,2026-07-03 09:54:56
5478,2024-12,5.11,0.0,0.0,2026-07-03 09:54:56
5478,2025-01,5.51,0.0,0.0,2026-07-03 09:54:56
5478,2025-02,5.81,0.0,0.0,2026-07-03 09:54:56
5478,2025-03,4.88,0.0,0.0,2026-07-03 09:54:56
5478,2025-04,5.43,0.0,0.0,2026-07-03 09:54:56
5478,2025-05,5.07,0.0,0.0,2026-07-03 09:54:56
5478,2025-06,5.21,0.0,0.0,2026-07-03 09:54:56
5478,2025-07,5.3,0.0,0.0,2026-07-03 09:54:56
5478,2025-08,5.13,0.0,0.0,2026-07-03 09:54:56
5478,2025-09,5.16,0.0,0.0,2026-07-03 09:54:56
5478,2025-10,5.64,0.0,0.0,2026-07-03 09:54:56
5478,2025-11,5.3,0.0,0.0,2026-07-03 09:54:56
5478,2025-12,5.97,0.0,0.0,2026-07-03 09:54:56
5478,2026-01,6.21,0.0,0.0,2026-07-03 09:54:56
5478,2026-02,5.85,0.0,0.0,2026-07-03 09:54:56
5478,2026-03,6.99,0.0,0.0,2026-07-03 09:54:56
5478,2026-04,6.46,0.0,0.0,2026-07-03 09:54:56
5478,2026-05,5.62,0.0,0.0,2026-07-03 09:54:56
5478,2026-06,5.61,0.0,0.0,2026-07-03 09:54:56
5481,2024-01,0.08,0.0,0.0,2026-07-02 05:23:58
5481,2024-02,0.08,0.0,0.0,2026-07-02 05:23:58
5481,2024-03,0.08,0.0,0.0,2026-07-02 05:23:58
5481,2024-04,0.08,0.0,0.0,2026-07-02 05:23:58
5481,2024-05,0.07,0.0,0.0,2026-07-02 05:23:58
5481,2024-06,0.08,0.0,0.0,2026-07-02 05:23:58
5481,2024-07,0.07,0.0,0.0,2026-07-02 05:23:58
5481,2024-08,0.09,0.0,0.0,2026-07-02 05:23:58
5481,2024-09,0.11,0.0,0.0,2026-07-02 05:23:58
5481,2024-10,0.09,0.0,0.0,2026-07-02 05:23:58
5481,2024-11,0.07,0.0,0.0,2026-07-02 05:23:58
5481,2024-12,0.07,0.0,0.0,2026-07-02 05:23:58
5481,2025-01,0.08,0.0,0.0,2026-07-02 05:23:58
5481,2025-02,0.08,0.0,0.0,2026-07-02 05:23:58
5481,2025-03,0.08,0.0,0.0,2026-07-02 05:23:58
5481,2025-04,0.08,0.0,0.0,2026-07-02 05:23:58
5481,2025-05,0.07,0.0,0.0,2026-07-02 05:23:58
5481,2025-06,0.07,0.0,0.0,2026-07-02 05:23:58
5481,2025-07,0.08,0.0,0.0,2026-07-02 05:23:58
5481,2025-08,0.09,0.0,0.0,2026-07-02 05:23:58
5481,2025-09,0.1,0.0,0.0,2026-07-02 05:23:58
5481,2025-10,0.08,0.0,0.0,2026-07-02 05:23:58
5481,2025-11,0.07,0.0,0.0,2026-07-02 05:23:58
5481,2025-12,0.07,0.0,0.0,2026-07-02 05:23:58
5481,2026-01,0.07,0.0,0.0,2026-07-02 05:23:58
5481,2026-02,0.09,0.0,0.0,2026-07-02 05:23:58
5481,2026-03,0.07,0.0,0.0,2026-07-02 05:23:58
5481,2026-04,0.07,0.0,0.0,2026-07-02 05:23:58
5481,2026-05,0.07,0.0,0.0,2026-07-02 05:23:58
5481,2026-06,0.07,0.0,0.0,2026-07-02 05:23:58
5483,2024-01,82.91,0.0,0.0,2026-07-03 09:54:56
5483,2024-02,61.7,0.0,0.0,2026-07-03 09:54:56
5483,2024-03,64.36,0.0,0.0,2026-07-03 09:54:56
5483,2024-04,70.87,0.0,0.0,2026-07-03 09:54:56
5483,2024-05,63.58,0.0,0.0,2026-07-03 09:54:56
5483,2024-06,67.23,0.0,0.0,2026-07-03 09:54:56
5483,2024-07,68.15,0.0,0.0,2026-07-03 09:54:56
5483,2024-08,68.07,0.0,0.0,2026-07-03 09:54:56
5483,2024-09,69.11,0.0,0.0,2026-07-03 09:54:56
5483,2024-10,64.06,0.0,0.0,2026-07-03 09:54:56
5483,2024-11,69.77,0.0,0.0,2026-07-03 09:54:56
5483,2024-12,62.84,0.0,0.0,2026-07-03 09:54:56
5483,2025-01,67.05,0.0,0.0,2026-07-03 09:54:56
5483,2025-02,59.72,0.0,0.0,2026-07-03 09:54:56
5483,2025-03,66.5,0.0,0.0,2026-07-03 09:54:56
5483,2025-04,67.51,0.0,0.0,2026-07-03 09:54:56
5483,2025-05,67.17,0.0,0.0,2026-07-03 09:54:56
5483,2025-06,63.53,0.0,0.0,2026-07-03 09:54:56
5483,2025-07,71.61,0.0,0.0,2026-07-03 09:54:56
5483,2025-08,54.79,0.0,0.0,2026-07-03 09:54:56
5483,2025-09,60.14,0.0,0.0,2026-07-03 09:54:56
5483,2025-10,75.91,0.0,0.0,2026-07-03 09:54:56
5483,2025-11,60.21,0.0,0.0,2026-07-03 09:54:56
5483,2025-12,62.75,0.0,0.0,2026-07-03 09:54:56
5483,2026-01,71.87,0.0,0.0,2026-07-03 09:54:56
5483,2026-02,58.97,0.0,0.0,2026-07-03 09:54:56
5483,2026-03,61.13,0.0,0.0,2026-07-03 09:54:56
5483,2026-04,73.72,0.0,0.0,2026-07-03 09:54:56
5483,2026-05,66.99,0.0,0.0,2026-07-03 09:54:56
5483,2026-06,67.13,0.0,0.0,2026-07-03 09:54:56
5484,2024-01,0.31,0.0,0.0,2026-07-03 09:54:56
5484,2024-02,0.33,0.0,0.0,2026-07-03 09:54:56
5484,2024-03,0.21,0.0,0.0,2026-07-03 09:54:56
5484,2024-04,0.28,0.0,0.0,2026-07-03 09:54:56
5484,2024-05,0.5,0.0,0.0,2026-07-03 09:54:56
5484,2024-06,0.58,0.0,0.0,2026-07-03 09:54:56
5484,2024-07,0.68,0.0,0.0,2026-07-03 09:54:56
5484,2024-08,0.36,0.0,0.0,2026-07-03 09:54:56
5484,2024-09,0.42,0.0,0.0,2026-07-03 09:54:56
5484,2024-10,0.23,0.0,0.0,2026-07-03 09:54:56
5484,2024-11,0.42,0.0,0.0,2026-07-03 09:54:56
5484,2024-12,0.5,0.0,0.0,2026-07-03 09:54:56
5484,2025-01,0.11,0.0,0.0,2026-07-03 09:54:56
5484,2025-02,0.21,0.0,0.0,2026-07-03 09:54:56
5484,2025-03,0.31,0.0,0.0,2026-07-03 09:54:56
5484,2025-04,0.36,0.0,0.0,2026-07-03 09:54:56
5484,2025-05,0.46,0.0,0.0,2026-07-03 09:54:56
5484,2025-06,0.32,0.0,0.0,2026-07-03 09:54:56
5484,2025-07,0.41,0.0,0.0,2026-07-03 09:54:56
5484,2025-08,0.37,0.0,0.0,2026-07-03 09:54:56
5484,2025-09,0.43,0.0,0.0,2026-07-03 09:54:56
5484,2025-10,0.45,0.0,0.0,2026-07-03 09:54:56
5484,2025-11,0.62,0.0,0.0,2026-07-03 09:54:56
5484,2025-12,0.54,0.0,0.0,2026-07-03 09:54:56
5484,2026-01,0.6,0.0,0.0,2026-07-03 09:54:56
5484,2026-02,0.51,0.0,0.0,2026-07-03 09:54:56
5484,2026-03,0.88,0.0,0.0,2026-07-03 09:54:56
5484,2026-04,0.42,0.0,0.0,2026-07-03 09:54:56
5484,2026-05,0.54,0.0,0.0,2026-07-03 09:54:56
5484,2026-06,0.81,0.0,0.0,2026-07-03 09:54:56
5487,2024-01,0.17,0.0,0.0,2026-07-03 09:54:56
5487,2024-02,0.15,0.0,0.0,2026-07-03 09:54:56
5487,2024-03,0.14,0.0,0.0,2026-07-03 09:54:56
5487,2024-04,0.16,0.0,0.0,2026-07-03 09:54:56
5487,2024-05,0.16,0.0,0.0,2026-07-03 09:54:56
5487,2024-06,0.15,0.0,0.0,2026-07-03 09:54:56
5487,2024-07,0.16,0.0,0.0,2026-07-03 09:54:56
5487,2024-08,0.19,0.0,0.0,2026-07-03 09:54:56
5487,2024-09,0.18,0.0,0.0,2026-07-03 09:54:56
5487,2024-10,0.16,0.0,0.0,2026-07-03 09:54:56
5487,2024-11,0.16,0.0,0.0,2026-07-03 09:54:56
5487,2024-12,0.15,0.0,0.0,2026-07-03 09:54:56
5487,2025-01,0.18,0.0,0.0,2026-07-03 09:54:56
5487,2025-02,0.12,0.0,0.0,2026-07-03 09:54:56
5487,2025-03,0.16,0.0,0.0,2026-07-03 09:54:56
5487,2025-04,0.16,0.0,0.0,2026-07-03 09:54:56
5487,2025-05,0.17,0.0,0.0,2026-07-03 09:54:56
5487,2025-06,0.13,0.0,0.0,2026-07-03 09:54:56
5487,2025-07,0.13,0.0,0.0,2026-07-03 09:54:56
5487,2025-08,0.13,0.0,0.0,2026-07-03 09:54:56
5487,2025-09,0.11,0.0,0.0,2026-07-03 09:54:56
5487,2025-10,0.13,0.0,0.0,2026-07-03 09:54:56
5487,2025-11,0.12,0.0,0.0,2026-07-03 09:54:56
5487,2025-12,0.13,0.0,0.0,2026-07-03 09:54:56
